123.2867, 0, -1933
124.3424, 0, -4503
125.3980, 0, -6825
126.4537, 0, -6950
127.5125, 0, -8823
128.5817, 0, -9929
129.6396, 0, -10511
130.7028, 0, -10576
131.7613, 0, -10478
132.8169, 0, -9639
133.8731, 0, -9672
134.9293, 0, -8239
135.9854, 0, -6720
137.0413, 0, -5048
138.1003, 0, -2944
139.1734, 0, -302
140.2311, 0, 2171
141.2875, 0, 2171
142.3434, 0, 4708
143.3994, 0, 7656
144.4562, 0, 10300
145.4839, 0, 12300
146.5519, 0, 13912
147.6161, 0, 14678
148.6737, 0, 14584
149.7294, 0, 14607
150.7856, 0, 14007
151.8417, 0, 12394
152.8976, 0, 10446
153.9551, 0, 9106
155.0175, 0, 7568
156.0738, 0, 4936
157.1299, 0, 2570
158.1858, 0, 15
159.2420, 0, -2667
160.2985, 0, -5173
161.3562, 0, -7660
162.4123, 0, -7782
163.4688, 0, -10566
164.5264, 0, -12556
165.5823, 0, -12583
166.6382, 0, -13031
167.6939, 0, -12881
168.7494, 0, -12626
169.8069, 0, -12624
170.8814, 0, -11586
171.9463, 0, -9901
173.0033, 0, -7884
174.0595, 0, -5854
175.1153, 0, -3105
176.1711, 0, 124
177.2270, 0, 156
178.2841, 0, 2683
179.3420, 0, 5840
180.3996, 0, 9214
181.4574, 0, 11829
182.5133, 0, 14158
183.5693, 0, 15660
184.6299, 0, 15593
185.6855, 0, 16468
186.7410, 0, 16208
187.7978, 0, 14980
188.8661, 0, 13245
189.9233, 0, 11762
190.9795, 0, 10095
192.0360, 0, 9908
193.0926, 0, 4478
194.1496, 0, 1546
195.2079, 0, -1315
196.2646, 0, -4665
197.3224, 0, -8678
198.3787, 0, -8800
199.4348, 0, -12140
200.4905, 0, -12233
201.5460, 0, -14629
202.6016, 0, -15614
203.6605, 0, -15561
204.7368, 0, -15398
205.7944, 0, -15400
206.8502, 0, -14413
207.9106, 0, -12378
208.9661, 0, -10340
210.0222, 0, -8254
211.0594, 0, -5347
212.1234, 0, -1465
213.1806, 0, -1370
214.2392, 0, 2067
215.2952, 0, 5399
216.3511, 0, 9193
217.4069, 0, 12650
218.4625, 0, 15558
219.5182, 0, 17558
220.5778, 0, 17525
221.6544, 0, 18423
222.7120, 0, 18249
223.7678, 0, 16976
224.8232, 0, 15391
225.8797, 0, 13710
226.9403, 0, 11512
227.9969, 0, 8818
229.0542, 0, 5901
230.1112, 0, 2656
231.1697, 0, -1226
232.2451, 0, -5332
233.3026, 0, -5425
234.3586, 0, -5519
235.4143, 0, -9638
236.4702, 0, -13743
237.5344, 0, -16729
238.5994, 0, -18066
239.6556, 0, -18511
240.7113, 0, -18419
241.7670, 0, -18361
242.8225, 0, -17169
243.8781, 0, -15433
244.9343, 0, -13173
245.9909, 0, -10234
247.0494, 0, -6363
248.1070, 0, -2311
249.1625, 0, -2220
250.2180, 0, 1921
251.2736, 0, 6913
252.3292, 0, 11362
253.3905, 0, 14964
254.4843, 0, 19049
255.5701, 0, 20000
256.6395, 0, 20000
257.7066, 0, 20000
258.7719, 0, 20000
259.8368, 0, 20000
260.9056, 0, 18131
261.9734, 0, 17945
263.0412, 0, 16629
264.1131, 0, 13560
265.1826, 0, 9388
266.2470, 0, 5489
267.3124, 0, 1375
268.3791, 0, 1095
269.4442, 0, -3902
270.5107, 0, -3963
271.5828, 0, -9490
272.6591, 0, -14702
273.7258, 0, -19244
274.7903, 0, -20000
275.8559, 0, -20000
276.9223, 0, -20000
277.9896, 0, -20000
279.0571, 0, -20000
280.1239, 0, -19799
281.1946, 0, -17646
282.2651, 0, -14700
283.3314, 0, -10027
284.3974, 0, -5278
285.4621, 0, -5188
286.5265, 0, -513
287.5965, 0, 5642
288.6810, 0, 10371
289.7469, 0, 18856
290.8117, 0, 20000
291.8785, 0, 20000
292.9481, 0, 20000
294.0149, 0, 20000
295.0816, 0, 20000
296.1498, 0, 20000
297.2240, 0, 20000
298.2955, 0, 19150
299.3618, 0, 18963
300.4285, 0, 16954
301.4969, 0, 12639
302.5633, 0, 8305
303.6323, 0, 8089
304.7117, 0, 3723
305.7769, 0, -1205
306.8416, 0, -1325
307.9058, 0, -5943
308.9706, 0, -11592
310.0350, 0, -17814
311.0993, 0, -20000
312.1651, 0, -20000
313.2328, 0, -20000
314.3043, 0, -20000
315.3736, 0, -20000
316.4383, 0, -20000
317.5024, 0, -20000
318.5670, 0, -18693
319.6324, 0, -13979
320.6995, 0, -13856
321.7791, 0, -8784
322.8583, 0, -3646
323.9234, 0, 1889
324.9880, 0, 6386
326.0524, 0, 11286
327.1171, 0, 16755
328.1828, 0, 16786
329.2510, 0, 20000
330.3220, 0, 20000
331.3910, 0, 20000
332.4566, 0, 20000
333.5226, 0, 20000
334.5874, 0, 20000
335.6532, 0, 19901
336.7183, 0, 18310
337.7861, 0, 15941
338.8573, 0, 15694
339.9234, 0, 12509
340.9881, 0, 8492
342.0539, 0, 4442
343.1205, 0, -1091
344.1860, 0, -5207
345.2532, 0, -9969
346.3191, 0, -17563
347.3883, 0, -20000
348.4528, 0, -20000
349.5171, 0, -20000
350.5814, 0, -20000
351.6477, 0, -20000
352.7135, 0, -20000
353.7823, 0, -20000
354.8692, 0, -20000
355.9346, 0, -20000
356.9992, 0, -20000
358.0635, 0, -15448
359.1278, 0, -10100
360.1930, 0, -5394
361.2605, 0, -1180
362.3251, 0, 4333
363.3908, 0, 10374
364.4612, 0, 10400
365.5312, 0, 15723
366.5985, 0, 20000
367.6659, 0, 20000
368.7326, 0, 20000
369.7996, 0, 20000
370.8691, 0, 20000
371.9461, 0, 20000
373.0143, 0, 20000
374.0805, 0, 20000
375.1470, 0, 19257
376.2145, 0, 15685
377.2826, 0, 13600
378.3502, 0, 13414
379.4194, 0, 9397
380.4942, 0, 3641
381.5687, 0, -2151
382.6405, 0, -5262
383.7069, 0, -10931
384.7742, 0, -19058
385.8418, 0, -19027
386.9126, 0, -20000
387.9817, 0, -20000
389.0604, 0, -20000
390.1298, 0, -20000
391.1982, 0, -20000
392.2653, 0, -20000
393.3324, 0, -20000
394.4023, 0, -20000
395.4755, 0, -20000
396.5438, 0, -15835
397.6174, 0, -10340
398.7126, 0, -5429
399.7724, 0, -967
400.8332, 0, 4266
401.8828, 0, 8372
402.9532, 0, 16692
404.0109, 0, 20000
405.0692, 0, 20000
406.1252, 0, 20000
407.1811, 0, 20000
408.2368, 0, 20000
409.2928, 0, 20000
410.3486, 0, 20000
411.4063, 0, 20000
412.4623, 0, 20000
413.5194, 0, 17681
414.5777, 0, 17492
415.6352, 0, 14929
416.6909, 0, 11403
417.7466, 0, 6947
418.8023, 0, 1589
419.8590, 0, -3027
420.9161, 0, -7752
421.9764, 0, -7748
423.0340, 0, -16229
424.0899, 0, -20000
425.1461, 0, -20000
426.2019, 0, -20000
427.2591, 0, -20000
428.3153, 0, -20000
429.3721, 0, -20000
430.4311, 0, -20000
431.4897, 0, -20000
432.5475, 0, -20000
433.6032, 0, -20000
434.6589, 0, -10749
435.7145, 0, -10593
436.7702, 0, -6174
437.8263, 0, -786
438.8865, 0, 3835
439.9433, 0, 10888
440.9992, 0, 18109
442.0585, 0, 18080
443.1323, 0, 17987
444.1936, 0, 20000
445.2748, 0, 20000
446.3341, 0, 20000
447.3690, 0, 20000
448.4273, 0, 20000
449.4831, 0, 20000
450.5388, 0, 20000
451.5946, 0, 17918
452.6502, 0, 14423
453.7060, 0, 12075
454.7622, 0, 8018
455.8180, 0, 2892
456.8740, 0, -3013
457.9302, 0, -3103
458.9861, 0, -7019
460.0428, 0, -13932
461.1002, 0, -20000
462.2584, 0, -20000
463.3325, 0, -20000
464.4051, 0, -20000
465.4640, 0, -20000
466.5201, 0, -20000
467.5765, 0, -20000
468.6326, 0, -20000
469.6970, 0, -20000
470.7568, 0, -15706
471.8237, 0, -15514
472.8631, 0, -10013
473.9205, 0, -5525
474.9798, 0, 100
476.0384, 0, 4145
477.0998, 0, 4172
478.1661, 0, 11616
479.2335, 0, 11618
480.3017, 0, 19400
481.3607, 0, 20000
482.4187, 0, 20000
483.4750, 0, 20000
484.5310, 0, 20000
485.5868, 0, 20000
486.6434, 0, 20000
487.7031, 0, 20000
488.7735, 0, 20000
489.8306, 0, 18702
490.8892, 0, 16371
491.9458, 0, 13296
493.0027, 0, 8162
494.0602, 0, 8010
495.1266, 0, 1969
496.1854, 0, -2510
497.2516, 0, -7598
498.3101, 0, -16262
499.3661, 0, -20000
500.4224, 0, -20000
501.4785, 0, -20000
502.5346, 0, -20000
503.5930, 0, -20000
504.6589, 0, -20000
505.7188, 0, -20000
506.7750, 0, -20000
507.8395, 0, -20000
508.8962, 0, -20000
509.9642, 0, -15825
511.0442, 0, -10838
512.1060, 0, -10645
513.1687, 0, -6669
514.2295, 0, -846
515.2876, 0, -724
516.3436, 0, 3791
517.3996, 0, 9403
518.4562, 0, 17963
519.5126, 0, 20000
520.5685, 0, 20000
521.6252, 0, 20000
522.6846, 0, 20000
523.7489, 0, 20000
524.8168, 0, 20000
525.8777, 0, 20000
526.9364, 0, 20000
528.0159, 0, 19714
529.0746, 0, 17405
530.1410, 0, 17246
531.2009, 0, 15000
532.2588, 0, 10146
533.3153, 0, 5057
534.3716, 0, -4383
535.4277, 0, -11720
536.4836, 0, -11716
537.5401, 0, -20000
538.5993, 0, -20000
539.6575, 0, -20000
540.7133, 0, -20000
541.7768, 0, -20000
542.8328, 0, -20000
543.8901, 0, -20000
544.9561, 0, -20000
546.0145, 0, -20000
547.0789, 0, -20000
548.1377, 0, -20000
549.1940, 0, -16478
550.2500, 0, -10689
551.3117, 0, -10505
552.3676, 0, -6144
553.4245, 0, -1716
554.4875, 0, 3713
555.5468, 0, 9855
556.6063, 0, 18709
557.6704, 0, 20000
558.7264, 0, 20000
559.7881, 0, 20000
560.8776, 0, 20000
561.9473, 0, 20000
563.0064, 0, 20000
564.0718, 0, 20000
565.1309, 0, 20000
566.1966, 0, 20000
567.2525, 0, 18962
568.3085, 0, 16633
569.3644, 0, 11983
570.4202, 0, 6561
571.4786, 0, 26
572.5485, 0, -32
573.6062, 0, -5264
574.6623, 0, -13373
575.7181, 0, -20000
576.7758, 0, -20000
577.8440, 0, -20000
578.9024, 0, -20000
579.9641, 0, -20000
581.0243, 0, -20000
582.0830, 0, -20000
583.1391, 0, -20000
584.1958, 0, -20000
585.2517, 0, -20000
586.3079, 0, -18192
587.3652, 0, -18031
588.4303, 0, -12882
589.4904, 0, -6747
590.5573, 0, -2163
591.6236, 0, 1704
592.6811, 0, 7758
593.7484, 0, 17734
594.8231, 0, 17671
595.8840, 0, 20000
596.9457, 0, 20000
598.0100, 0, 20000
599.0664, 0, 20000
600.1221, 0, 20000
601.1855, 0, 20000
602.2415, 0, 20000
603.2973, 0, 20000
604.3562, 0, 20000
605.4236, 0, 18915
606.4848, 0, 14169
607.5414, 0, 9117
608.5975, 0, 8997
609.6581, 0, 1903
610.7168, 0, -3204
611.7843, 0, -11759
612.8431, 0, -20000
613.9040, 0, -20000
614.9698, 0, -20000
616.0259, 0, -20000
617.0822, 0, -20000
618.1442, 0, -20000
619.2095, 0, -20000
620.2708, 0, -20000
621.2840, 0, -20000
622.3550, 0, -20000
623.4124, 0, -20000
624.4685, 0, -20000
625.5244, 0, -17056
626.5801, 0, -11220
627.6366, 0, -6066
628.6936, 0, -1619
629.7500, 0, 1965
630.8074, 0, 1993
631.8635, 0, 11928
632.9197, 0, 19783
633.9757, 0, 20000
635.0316, 0, 20000
636.0876, 0, 20000
637.1434, 0, 20000
638.2017, 0, 20000
639.2603, 0, 20000
640.3161, 0, 20000
641.3719, 0, 20000
642.4296, 0, 20000
643.4964, 0, 18897
644.5548, 0, 18709
645.6144, 0, 14065
646.6727, 0, 9515
647.7313, 0, 2239
648.7871, 0, -3065
649.8432, 0, -11148
650.8998, 0, -11114
651.9562, 0, -11020
653.0127, 0, -20000
654.0699, 0, -20000
655.1352, 0, -20000
656.1926, 0, -20000
657.2490, 0, -20000
658.3054, 0, -20000
659.3614, 0, -20000
660.4174, 0, -20000
661.4745, 0, -20000
662.5308, 0, -20000
663.5893, 0, -18170
664.6491, 0, -12743
665.7072, 0, -7084
666.7598, 0, -6932
667.8176, 0, -2728
668.8739, 0, -150
669.9300, 0, 9387
670.9864, 0, 17820
672.0453, 0, 20000
673.1021, 0, 20000
674.1577, 0, 20000
675.2149, 0, 20000
676.2787, 0, 20000
677.3385, 0, 20000
678.3954, 0, 20000
679.4521, 0, 20000
680.5115, 0, 20000
681.5696, 0, 20000
682.6255, 0, 18081
683.6815, 0, 13729
684.7370, 0, 10525
685.7930, 0, 10373
686.8490, 0, 4093
687.9179, 0, 4003
688.9796, 0, -2710
690.0437, 0, -9689
691.1065, 0, -18390
692.1632, 0, -20000
693.2194, 0, -20000
694.2763, 0, -20000
695.3343, 0, -20000
696.3910, 0, -20000
697.4493, 0, -20000
698.5068, 0, -20000
699.5624, 0, -20000
700.6181, 0, -20000
701.6744, 0, -20000
702.7303, 0, -20000
703.7863, 0, -15571
704.8442, 0, -9227
705.9007, 0, -4550
706.9568, 0, -1943
708.0125, 0, 3884
709.0689, 0, 14834
710.1255, 0, 14866
711.1828, 0, 20000
712.2394, 0, 20000
713.2966, 0, 20000
714.3550, 0, 20000
715.4124, 0, 20000
716.4681, 0, 20000
717.5239, 0, 20000
718.5796, 0, 20000
719.6353, 0, 20000
720.6911, 0, 20000
721.7494, 0, 18618
722.8092, 0, 14281
723.8657, 0, 14062
724.9219, 0, 11004
725.9782, 0, 5227
727.0342, 0, -1158
728.0912, 0, -8327
729.1486, 0, -17471
730.2073, 0, -20000
731.2650, 0, -20000
732.3208, 0, -20000
733.3764, 0, -20000
734.4321, 0, -20000
735.4877, 0, -20000
736.5432, 0, -20000
737.5996, 0, -20000
738.6597, 0, -20000
739.7158, 0, -20000
740.7716, 0, -20000
741.8275, 0, -16863
742.8837, 0, -10190
743.9411, 0, -5948
745.0006, 0, -3798
746.0575, 0, -3740
747.1178, 0, 2560
748.1778, 0, 14358
749.2515, 0, 20000
750.3153, 0, 20000
751.3720, 0, 20000
752.4393, 0, 20000
753.4951, 0, 20000
754.5521, 0, 20000
755.6164, 0, 20000
756.6738, 0, 20000
757.7297, 0, 20000
758.7855, 0, 20000
759.8432, 0, 20000
760.9144, 0, 19878
761.9778, 0, 14959
763.0389, 0, 12235
764.1065, 0, 6322
765.1648, 0, -847
766.2279, 0, -8034
767.2843, 0, -7967
768.3400, 0, -17381
769.3957, 0, -20000
770.4513, 0, -20000
771.5174, 0, -20000
772.5867, 0, -20000
773.6431, 0, -20000
774.6989, 0, -20000
775.7546, 0, -20000
776.8125, 0, -20000
777.8630, 0, -20000
778.9215, 0, -20000
779.9815, 0, -17965
781.0419, 0, -11192
782.0982, 0, -6058
783.1544, 0, -4988
784.2101, 0, 3609
785.2660, 0, 14617
786.3226, 0, 18550
787.3793, 0, 20000
788.4387, 0, 20000
789.4951, 0, 20000
790.5510, 0, 20000
791.6071, 0, 20000
792.6632, 0, 20000
793.7190, 0, 20000
794.7763, 0, 20000
795.8337, 0, 20000
796.8933, 0, 20000
797.9520, 0, 20000
799.0081, 0, 17529
800.0642, 0, 12800
801.1209, 0, 10194
802.1789, 0, 2877
803.2348, 0, 2793
804.2908, 0, -4507
805.3489, 0, -11967
806.4077, 0, -20000
807.4639, 0, -20000
808.5197, 0, -20000
809.5756, 0, -20000
810.6326, 0, -20000
811.6921, 0, -20000
812.7491, 0, -20000
813.8088, 0, -20000
814.8665, 0, -20000
815.9227, 0, -20000
816.9789, 0, -20000
818.0348, 0, -20000
819.0907, 0, -20000
820.1465, 0, -13155
821.2039, 0, -8433
822.2667, 0, 2945
823.3230, 0, 12865
824.3787, 0, 12864
825.4343, 0, 12800
826.4901, 0, 17130
827.5469, 0, 20000
828.6032, 0, 20000
829.6618, 0, 20000
830.7201, 0, 20000
831.7760, 0, 20000
832.8317, 0, 20000
833.8879, 0, 20000
834.9438, 0, 20000
836.0003, 0, 20000
837.0578, 0, 17328
838.1195, 0, 12940
839.1765, 0, 12595
840.2327, 0, 10245
841.2886, 0, 3618
842.3444, 0, -3949
843.4002, 0, -11016
844.4573, 0, -20000
845.5153, 0, -20000
846.5725, 0, -20000
847.6307, 0, -20000
848.6865, 0, -20000
849.7423, 0, -20000
850.7979, 0, -20000
851.8550, 0, -20000
852.9137, 0, -20000
853.9740, 0, -20000
855.0329, 0, -20000
856.1011, 0, -20000
857.1635, 0, -19463
858.2228, 0, -7760
859.2811, 0, -7614
860.3410, 0, -7546
861.3995, 0, -7083
862.4568, 0, 2361
863.5153, 0, 13468
864.5754, 0, 17913
865.6342, 0, 20000
866.6934, 0, 20000
867.7508, 0, 20000
868.8086, 0, 20000
869.8667, 0, 20000
870.9265, 0, 20000
871.9948, 0, 20000
873.1091, 0, 20000
874.1690, 0, 20000
875.2404, 0, 20000
876.2975, 0, 19709
877.3562, 0, 14511
878.4395, 0, 11643
879.4983, 0, 7443
880.5742, 0, -695
881.6474, 0, -8039
882.7044, 0, -8037
883.7601, 0, -16088
884.8157, 0, -20000
885.8695, 0, -20000
886.9257, 0, -20000
887.9825, 0, -20000
889.0410, 0, -20000
890.0971, 0, -20000
891.1530, 0, -20000
892.2088, 0, -20000
893.2648, 0, -20000
894.3215, 0, -20000
895.3774, 0, -20000
896.4356, 0, -20000
897.4932, 0, -13901
898.5487, 0, -7947
899.6047, 0, -5237
900.6604, 0, -1696
901.7159, 0, 10706
902.7713, 0, 17503
903.8283, 0, 17472
904.8938, 0, 20000
905.9535, 0, 20000
907.0097, 0, 20000
908.0657, 0, 20000
909.1219, 0, 20000
910.1791, 0, 20000
911.2378, 0, 20000
912.2948, 0, 20000
913.3530, 0, 20000
914.4185, 0, 20000
915.4764, 0, 15851
916.5328, 0, 13277
917.5886, 0, 9022
918.6444, 0, 8934
919.7002, 0, 1452
920.7574, 0, -6045
921.8250, 0, -14933
922.8815, 0, -20000
923.9376, 0, -20000
924.9934, 0, -20000
926.0493, 0, -20000
927.1053, 0, -20000
928.1623, 0, -20000
929.2194, 0, -20000
930.2826, 0, -20000
931.3385, 0, -20000
932.3942, 0, -20000
933.4499, 0, -20000
934.5057, 0, -20000
935.5613, 0, -13747
936.6169, 0, -7891
937.6730, 0, -5940
938.7311, 0, -1621
939.7879, 0, -1593
940.8438, 0, 11316
941.8995, 0, 17541
942.9552, 0, 20000
944.0120, 0, 20000
945.0696, 0, 20000
946.1262, 0, 20000
947.1864, 0, 20000
948.2439, 0, 20000
949.2993, 0, 20000
950.3549, 0, 20000
951.4109, 0, 20000
952.4663, 0, 20000
953.5220, 0, 15506
954.5785, 0, 15287
955.6391, 0, 12764
956.6953, 0, 8515
957.7511, 0, 758
958.8070, 0, -6978
959.8639, 0, -15457
960.9228, 0, -20000
962.0549, 0, -20000
963.1434, 0, -20000
964.2074, 0, -20000
965.2666, 0, -20000
966.3233, 0, -20000
967.3794, 0, -20000
968.4428, 0, -20000
969.4985, 0, -20000
970.5635, 0, -20000
971.6368, 0, -20000
972.7001, 0, -18378
973.7575, 0, -11453
974.8222, 0, -6048
975.8857, 0, -5876
0.0084, 0, 0
1.1705, 0, 20000
2.2481, 0, 20000
3.3149, 0, 20000
4.3795, 0, 20000
5.4473, 0, 20000
6.5253, 0, 19898
7.6425, 0, 19380
8.7126, 0, 18310
9.7711, 0, 16779
10.8306, 0, 14498
11.8909, 0, 12911
12.9476, 0, 11092
14.0037, 0, 10940
15.0598, 0, 8700
16.1172, 0, 6376
17.1730, 0, 4003
18.2286, 0, 1421
19.2911, 0, 1207
20.3472, 0, -1334
21.4037, 0, -1551
22.4636, 0, -3841
23.5392, 0, -6163
24.5977, 0, -7682
25.6546, 0, -8480
26.7117, 0, -8974
27.7725, 0, -8995
28.8398, 0, -9058
29.8989, 0, -8467
30.9752, 0, -7570
32.0340, 0, -4973
33.0903, 0, -3677
34.1465, 0, -1652
35.2022, 0, -1652
36.2579, 0, 764
37.3142, 0, 3111
38.3700, 0, 5248
39.4257, 0, 7106
40.4853, 0, 8822
41.5554, 0, 10147
42.6131, 0, 10083
43.6711, 0, 11116
44.7290, 0, 12008
45.7847, 0, 12366
46.8400, 0, 11806
47.8955, 0, 10838
48.9509, 0, 10390
50.0064, 0, 10204
51.0619, 0, 8918
52.1176, 0, 7739
53.1732, 0, 6942
54.2286, 0, 6728
55.2841, 0, 5551
56.3434, 0, 4209
57.4150, 0, 3961
58.4732, 0, 2126
59.5305, 0, 834
60.5902, 0, -502
61.6484, 0, -1976
62.7042, 0, -3851
63.7602, 0, -5480
64.8166, 0, -5635
65.8776, 0, -7329
66.9337, 0, -8817
67.9927, 0, -9491
69.0655, 0, -9622
70.1235, 0, -9685
71.1880, 0, -9131
72.2490, 0, -8194
73.3301, 0, -7474
74.3982, 0, -6206
75.4558, 0, -4402
76.5119, 0, -2435
77.5681, 0, -515
78.6248, 0, -515
79.6807, 0, 1318
80.7374, 0, 3275
81.7934, 0, 5255
82.8491, 0, 6787
83.9049, 0, 7939
84.9647, 0, 9305
86.0213, 0, 9272
87.0775, 0, 10668
88.1333, 0, 11106
89.1962, 0, 11010
90.2593, 0, 10802
91.3364, 0, 10377
92.4010, 0, 10084
93.4583, 0, 9929
94.5165, 0, 9260
95.5676, 0, 7866
96.6238, 0, 6683
97.6868, 0, 6031
98.7429, 0, 5359
99.7987, 0, 3899
100.8606, 0, 3714
101.9176, 0, 2159
102.9738, 0, 26
104.0300, 0, -1642
105.0960, 0, -3686
106.1560, 0, -5719
107.2285, 0, -5842
108.2956, 0, -7557
109.3523, 0, -9036
110.4117, 0, -9478
111.4752, 0, -9737
112.5436, 0, -9744
113.6034, 0, -9205
114.6600, 0, -9206
115.7164, 0, -8541
116.7726, 0, -7480
117.8285, 0, -6073
118.8846, 0, -4776
119.9475, 0, -3019
121.0106, 0, -1051
122.0670, 0, -1021
123.1244, 0, 1099
124.2028, 0, 1161
125.2621, 0, 3535
126.3201, 0, 5633
127.3902, 0, 7564
128.4482, 0, 9120
129.5130, 0, 9088
130.5690, 0, 10283
131.6308, 0, 11403
132.6875, 0, 12103
133.7437, 0, 10859
134.7999, 0, 10736
135.8559, 0, 9720
136.9190, 0, 9020
137.9751, 0, 8000
139.0338, 0, 6763
140.1115, 0, 5749
141.1701, 0, 4553
142.2273, 0, 3157
143.2841, 0, 2942
144.3575, 0, 1387
145.4375, 0, 68
146.4933, 0, -713
147.5496, 0, -1902
148.6098, 0, -4065
149.6660, 0, -6666
150.7278, 0, -6758
151.7861, 0, -8422
152.8501, 0, -9569
153.9065, 0, -10682
154.9627, 0, -11356
156.0237, 0, -10994
157.0977, 0, -10405
158.1702, 0, -10405
159.2325, 0, -10373
160.2928, 0, -9885
161.3538, 0, -8811
162.4125, 0, -6953
163.4685, 0, -5301
164.5245, 0, -3440
165.5809, 0, -3378
166.6425, 0, -1235
167.6984, 0, 1173
168.7566, 0, 3929
169.8124, 0, 8288
170.8681, 0, 10082
171.9245, 0, 10112
172.9840, 0, 11657
174.0736, 0, 12885
175.1506, 0, 13558
176.2102, 0, 13085
177.2721, 0, 12074
178.3304, 0, 10905
179.3936, 0, 10783
180.4494, 0, 9862
181.5061, 0, 8990
182.5628, 0, 7623
183.6191, 0, 6437
184.6751, 0, 5146
185.7309, 0, 3448
186.7904, 0, 3328
187.8464, 0, 1388
188.9062, 0, 498
189.9927, 0, -584
191.0662, 0, -3669
192.1344, 0, -6769
193.1933, 0, -6860
194.2629, 0, -6921
195.3207, 0, -9393
196.3766, 0, -11714
197.4325, 0, -13698
198.4883, 0, -14367
199.5546, 0, -13905
200.6103, 0, -13489
201.6740, 0, -13000
202.7303, 0, -11820
203.7955, 0, -9691
204.8513, 0, -7836
205.9085, 0, -5809
206.9737, 0, -3195
208.0483, 0, -3099
209.1095, 0, -486
210.1850, 0, 2375
211.2459, 0, 5182
212.3020, 0, 7500
213.3578, 0, 9315
214.4135, 0, 10785
215.4691, 0, 10785
216.5250, 0, 12074
217.5808, 0, 12483
218.6369, 0, 12139
219.6928, 0, 11552
220.7486, 0, 10779
221.8044, 0, 10202
222.8605, 0, 10083
223.9179, 0, 9188
224.9759, 0, 7875
226.0318, 0, 6887
227.0894, 0, 5562
228.1472, 0, 5379
229.2031, 0, 3264
230.2590, 0, 2921
231.3148, 0, 1343
232.3706, 0, 603
233.4265, 0, -852
234.4836, 0, -3847
235.5568, 0, -6772
236.6158, 0, -9226
237.6720, 0, -11859
238.7283, 0, -13808
239.7904, 0, -14802
240.8644, 0, -14958
241.9298, 0, -14581
242.9889, 0, -13683
244.0505, 0, -13621
245.1091, 0, -12371
246.1654, 0, -10741
247.2213, 0, -8722
248.2774, 0, -6326
249.3335, 0, -3571
250.3893, 0, -1055
251.4451, 0, -897
252.5059, 0, 1737
253.5623, 0, 5074
254.6181, 0, 7591
255.6738, 0, 9267
256.7325, 0, 11259
257.8293, 0, 12813
258.9048, 0, 12782
259.9742, 0, 13862
261.0342, 0, 14008
262.0930, 0, 13773
263.1493, 0, 13685
