6,4.400000,0.066411
7,4.400000,0.066346
8,4.400000,0.066208
9,4.400000,0.066208
10,4.400000,1.161706
11,4.400000,1.161706
12,4.400000,1.161706
13,4.400000,1.161706
14,4.400000,1.161706
15,4.400000,1.161706
16,4.400000,1.161706
17,4.400000,1.161706
19,4.400000,1.161706
20,4.400000,1.161298
21,4.400000,1.161298
22,4.400000,1.161298
23,4.400000,1.161298
24,4.400000,1.161298
25,4.400000,1.161298
26,4.400000,1.161298
27,4.400000,1.161298
28,4.400000,1.161298
29,4.400000,1.161298
30,4.400000,1.157843
31,4.400000,1.157843
32,4.400000,1.157843
33,4.400000,1.157843
34,4.400000,1.157843
35,4.400000,1.157843
36,4.400000,1.157843
37,4.400000,1.157843
39,4.400000,1.157843
40,4.400000,1.150678
41,4.400000,1.150678
42,4.400000,1.150678
43,4.400000,1.150678
44,4.400000,1.150678
45,4.400000,1.150678
46,4.400000,1.150678
47,4.400000,1.150678
48,4.400000,1.150678
49,4.400000,1.150678
50,4.400000,1.140053
51,4.400000,1.140053
52,4.400000,1.140053
53,4.400000,1.140053
54,4.400000,1.140053
55,4.400000,1.140053
56,4.400000,1.140053
58,4.400000,1.140053
59,4.400000,1.140053
60,4.400000,1.125839
61,4.400000,1.125839
62,4.400000,1.125839
63,4.400000,1.125839
64,4.400000,1.125839
65,4.400000,1.125839
66,4.400000,1.125839
67,4.400000,1.125839
68,4.400000,1.125839
69,4.400000,1.125839
70,4.400000,1.107970
71,4.400000,1.107970
72,4.400000,1.107970
73,4.400000,1.107970
74,4.400000,1.107970
75,4.400000,1.107970
76,4.400000,1.107970
78,4.400000,1.107970
79,4.400000,1.107970
80,4.400000,1.086558
81,4.400000,1.086558
82,4.400000,1.086558
83,4.400000,1.086558
84,4.400000,1.086558
85,4.400000,1.086558
86,4.400000,1.086558
87,4.400000,1.086558
88,4.400000,1.086558
89,4.400000,1.086558
90,4.400000,1.061690
91,4.400000,1.061690
92,4.400000,1.061690
93,4.400000,1.061690
94,4.400000,1.061690
95,4.400000,1.061690
97,4.400000,1.061690
98,4.400000,1.061690
99,4.400000,1.061690
100,4.400000,1.033377
101,4.400000,1.033377
102,4.400000,1.033377
103,4.400000,1.033377
104,4.400000,1.033377
105,4.400000,1.033377
106,4.400000,1.033377
107,4.400000,1.033377
108,4.400000,1.033377
109,4.400000,1.033377
110,4.400000,1.001451
111,4.400000,1.001451
112,4.400000,1.001451
